id,offer_id,task_type,amount,content,url,thumbnail_url
8629,2882,social,1,"{ ""message"": """", ""description"": ""With Orgain™ Organic Nutritional Shakes you can enjoy organic health - anytime, anywhere. Gain health. Gain energy. Gain life. Like Orgain™ on Facebook: FB.com/DrinkOrgain"", ""picture"": ""http://product-images.ibotta.com/offer/GlOrooAtW5QQklkiUP6jAA-normal.png"", ""link"": ""http://facebook.com/DrinkOrgain"", ""name"": ""Orgain™"", ""caption"": ""facebook.com/DrinkOrgain"" }
",http://product-images.ibotta.com/offer/GlOrooAtW5QQklkiUP6jAA-normal.png,http://product-images.ibotta.com/offer/GlOrooAtW5QQklkiUP6jAA-normal.png
8630,2883,fact,0.25,"Did you know?

Orgain™ is the world's first organic, doctor developed ready-to-drink nutritional shake. Made with 23 vitamins and minerals, organic fruits, vegetables and protein, now you can enjoy organic health - anytime, anywhere. ",,
8631,2883,social,0.25,"{ ""message"": """", ""description"": ""Drink the healthiest meal of the day.™  Orgain™ is the world's first ready to drink organic meal replacement complete with 23 vitamins and minerals. For more special offers, like Orgain™ on Facebook: FB.com/DrinkOrgain"", ""picture"": ""http://product-images.ibotta.com/offer/BDAU5LhTUsYwXa50ThquNw-normal.png"", ""link"": ""http://facebook.com/DrinkOrgain"", ""name"": ""Orgain™"", ""caption"": ""facebook.com/DrinkOrgain"" }",http://product-images.ibotta.com/offer/BDAU5LhTUsYwXa50ThquNw-normal.png,http://product-images.ibotta.com/offer/BDAU5LhTUsYwXa50ThquNw-normal.png
8632,2883,video,0.5,,http://static-77.ibotta.com/brands/orgain/Orgain%20Nutritional%20Shake%20-%20www.drinkorgain.com.mp4,http://product-images.ibotta.com/offer/BDAU5LhTUsYwXa50ThquNw-normal.png
8636,2886,poll_multi,0.25,How will you use Jif® Whips?,https://s3.amazonaws.com/ibotta-static-assets/brands/Inventure+Brands/WhatWillYouWhipUP.png,https://s3.amazonaws.com/ibotta-static-assets/brands/Inventure+Brands/WhatWillYouWhipUP.png
8637,2886,recipe,0.25,"Frosted Chocolate Peanut Butter Treats Ingredients:

• Crisco® Original No-Stick Cooking Spray
• 3 tablespoons butter
• 1 (10 oz.) package mini marshmallows (6 cups)
• 1 (15.9 oz.) container Jif® Whips Whipped Peanut Butter & Chocolate Flavored Spread, divided
• 6 cups chocolate crisp rice cereal

Directions:

Step 1: Line an 8-inch square baking pan with foil, extending foil over edge of pan. Coat with no-stick cooking spray.

Step 2: Melt  butter in a large saucepan (4 qt.) over low heat until melted. Add marshmallows stirring until completely melted. Remove from heat. Blend in 1 1/4 cups peanut butter chocolate spread mixing until combined. Add cereal. Stir until well coated. Press into prepared pan. Cool completely.

Step 3: Frost treats with remaining peanut butter chocolate spread. Remove treats from pan using edges of foil. Cut into 32 bars.

",http://static.ibotta.com/brands/Smuckers/FebRecipeImage.png,http://static.ibotta.com/brands/Smuckers/FebRecipeImage.png
8638,2886,social,0.5,"{ ""message"": """", ""description"": ""The same great Jif® taste with a smooth and fluffy whipped texture perfect for dipping, snacking, and spreading! Find Jif® Whips at Walmart and like Jif® on Facebook: FB.com/Jif"", ""picture"": ""http://product-images.ibotta.com/offer/ZFwJj0vmNxf48gMwrXFSaA-normal.png"", ""link"": ""http://facebook.com/Jif"", ""name"": ""Jif® Whips at Walmart"", ""caption"": ""facebook.com/Jif"" }",,
8656,2893,getting_to_know_you,0.25,How many children live in your household?,,
8657,2893,how_to,0.25,"Earn Ibotta's $.50 Milk Bonus!

Redeem our Any Brand milk offer ($.50) along with ANY 2 additional offers to earn a $.50 Bonus! You'll also earn cash from the 2nd and 3rd offers. 

Hurry as our milk offer & bonus both expire on Sunday night!",http://static.ibotta.com/brands/Jessie+SF/Generic-Milk-Offer_plus_fifty.png,http://static.ibotta.com/brands/Jessie+SF/Generic-Milk-Offer_plus_fifty.png
8686,2904,fact,0.25,Did you know that Glade® Wax Melts have high quality fragrances that last up to 96 hours per pack?,,
8687,2904,video,0.25,,http://static-77.ibotta.com/brands/sc%20johnson/JSGA3093_1280x720.mp4,http://static.ibotta.com/brands/Glade/Gla_WaxMelts_HB_V0R1_F-2.png
8688,2904,social,0.5,"{ ""message"": """", ""description"": ""Glade® Wax Melts are availabe in 14 fragrances to enhance any moment with lasting fragrance. Like Glade® on Facebook for fragrance inspiration.  INSPIRED BY THE BEST FEELINGS IN THE WORLD.™"", ""picture"": ""http://static.ibotta.com/brands/Glade/Glade_WM_RF_CL_V0R1_F.png"", ""link"": ""http://facebook.com/Glade"", ""name"": ""Glade® Wax Melts"", ""caption"": ""facebook.com/Glade"" }",http://static.ibotta.com/brands/Glade/Glade_WM_RF_CL_V0R1_F.png,http://static.ibotta.com/brands/Glade/Glade_WM_RF_CL_V0R1_F.png
8714,2912,fact,0.25,"Gatorade Recover® Whey Protein Bars have protein and carbs to fuel muscle recovery. They help bring muscles back to life. 
Each bar contains 20 grams of high-quality milk-based proteins, including whey, to provide essential amino acids.

Gatorade Recover® Whey Protein Bars deliver the great taste you would expect from Gatorade in 3 flavors: 
• Chocolate Chip
• Chocolate Caramel
• Cookies & Crème
",,
8715,2912,social,0.25,"{ ""message"": """", ""description"": ""#WinFromWithin Like Gatorade® on Facebook: FB.com/Gatorade"", ""picture"": ""http://product-images.ibotta.com/offer/UUwsZQaecx-u4SUcWi2nqw-normal.png"", ""link"": ""http://facebook.com/Gatorade"", ""name"": ""Gatorade Recover® Whey Protein Bar"", ""caption"": ""facebook.com/Gatorade"" }


",,
8722,2917,fact,0.25,"Barilla PLUS has the taste your whole family will love, and provides 20% of your daily value of protein*.


*based on a 3.5oz portion",https://s3.amazonaws.com/ibotta-static-assets/brands/barilla/BarillaHOWTOimage.png,https://s3.amazonaws.com/ibotta-static-assets/brands/barilla/BarillaHOWTOimage.png
8723,2917,poll,0.25,Which of the following PLUS benefits appeals to you most?,,
8740,2926,poll,0.5,When is the last time you had an ice cream float?,,
8741,2926,social,0.5,"{ ""message"": """", ""description"": ""Buy a 12-pack of one of these flavors at Publix and earn cash with Ibotta!"", ""picture"": ""http://product-images.ibotta.com/offer/78N-9I-cx5_cRL3C1WIc7Q-normal.png"", ""link"": ""http://facebook.com/PepsiUS"", ""name"":""Select Flavors from Pepsi®"", ""caption"": ""facebook.com/PepsiUS"" }

",,
8746,2929,video,0.5,,http://static-77.ibotta.com/brands/general%20mills/pillsbury/lil_donut_kit_video_final_640x360.mp4,http://product-images.ibotta.com/offer/T5Ydtrt_0radrQaRNziuTg-normal.png
8747,2929,poll,0.25,How often do you bake?,,
8752,2932,social,0.5,"{ ""message"": """", ""description"": ""Celebrate more with Pillsbury! For fun baking ideas check out: FB.com/PillsburyBaking"", ""picture"": ""http://product-images.ibotta.com/offer/iHSmhmYwJarptMsn9Vlm0Q-normal.png"", ""link"": ""http://facebook.com/PillsburyBaking"", ""name"": ""Pillsbury® Funfetti® Lil' Donut Kit"", ""caption"": ""facebook.com/PillsburyBaking"" }",,
8753,2932,how_to,0.25,"For 25 years, Funfetti® products have been making celebrations special!

For more Funfetti® inspiration, check out the Pinterest page:
http://www.pinterest.com/pillsburybaking/funfetti-celebrations/",https://s3.amazonaws.com/ibotta-static-assets/brands/Smuckers/lildonutforHOWTO.png,https://s3.amazonaws.com/ibotta-static-assets/brands/Smuckers/lildonutforHOWTO.png
