"id","address","city","state","zip","retailer_id","lat","long"
186201,"275 S Union Blvd","Lakewood","CO",80228,106,39.7118,-105.134
148819,"265 S Abilene St","Aurora","CO",80012,78,39.7118,-104.824
246027,"14150 E. ALMEDA PARKWAY","AURORA","CO",80012,138,39.7118,-104.822
56566,"14531 E ALAMEDA","AURORA","CO",80012,28,39.7118,-104.819
186436,"145 S Sheridan Blvd","Denver","CO",80226,106,39.7119,-105.055
35227,"245 S SHERIDAN BLVD","Lakewood","CO",80226,5,39.7123,-105.055
134227,"302 South Sheridan Boulevard","Denver","CO",80226,75,39.7123,-105.092
158373,"475 S. WADSWORTH","LAKEWOOD","CO",80226,83,39.7123,-105.092
251097,"205 S. ABILENE ST.","AURORA","CO",80012,153,39.7128,-104.825
178216,"14151 E. Cedar Ave.","Aurora","CO",80012,100,39.7129,-104.824
161294,"3000 E 1st Ave","Denver","CO",80206,85,39.7155,-104.953
161634,"3000 E 1st Ave","Denver","CO",80206,86,39.7155,-104.953
157502,"40 S. ABILENE ST","AURORA","CO",80012,82,39.7155,-104.825
71048,"95 S Sheridan Blvd","Lakewood","CO",80226,35,39.7156,-105.054
200506,"3000 E 1st Ave","Denver","CO",80206,106,39.7166,-104.957
183795,"145 Union Blvd.","Lakewood","CO",80228,104,39.7174,-105.134
222167,"3000 EAST 1ST AVE","DENVER","CO",80206,109,39.7176,-104.95
2353,"3110 East First Ave.","Denver","CO",80206,2,39.7179,-104.951
19950,"3112 East 1st Avenue","Denver","CO",80206,12,39.7179,-104.951
53841,"95 SHERIDAN","LAKEWOOD","CO",80226,28,39.7182,-105.053
53268,"105 KNOX COURT","DENVER","CO",80219,28,39.7182,-105.033
190388,"212 Union Blvd.","Lakewood","CO",80228,106,39.7182,-105.132
148380,"88 Wadsworth Blvd","Lakewood","CO",80226,78,39.7183,-105.081
183237,"140 Steele St.","Denver","CO",80206,104,39.7185,-104.95
35588,"120 BROADWAY","Denver","CO",80203,5,39.7186,-104.987
261546,"2375 E. 1st Ave","Denver","CO",80206,154,39.7188,-104.957
90991,"2375 E. 1st Ave","Denver","CO",80206,48,39.7188,-104.957
221566,"365 NORTH TELLUIDE","AURORA","CO",80011,109,39.7193,-104.782
157121,"160 WADSWORTH BLVD","LAKEWOOD","CO",80226,82,39.7196,-105.08
230293,"200 Quebec, Bldg 800, Suite 101","Denver","CO",80230,116,39.7199,-104.903
188518,"201 University Blvd","Denver","CO",80206,106,39.7201,-104.96
208384,"200 Quebec Street","Denver","CO",80219,106,39.7201,-104.902
220835,"200 QUEBEC ST","DENVER","CO",80230,109,39.7202,-104.903
225374,"200 Quebec Street","Denver","CO",80230,105,39.7204,-104.903
54198,"303 N SANTA FE DR","DENVER","CO",80223,28,39.721,-104.999
53188,"303 N BROADWAY","DENVER","CO",80203,28,39.721,-104.988
4166,"440 Wadsworth Blvd","Lakewood","CO",80226,4,39.7216,-105.08
205839,"440 Wadsworth Blvd","Lakewood","CO",80226,106,39.7216,-105.08
71369,"460 Broadway","Denver","CO",80203,35,39.7234,-104.987
206649,"16950 W Colfax Ave","Golden","CO",80401,106,39.7236,-105.191
229921,"490 Wadsworth Blvd","Lakewood","CO",80226,116,39.7236,-105.081
189797,"472 Broadway","Denver","CO",80203,106,39.7239,-104.987
56512,"495 SHERIDAN AVE","LAKEWOOD","CO",80225,28,39.724,-105.053
210116,"365 N. Telluride St.","Buckley AFB","CO",80011,106,39.7242,-104.784
145107,"16900 W Colfax Ave","Golden","CO",80401,79,39.7243,-105.191
240030,"500 Grant Street","Denver","CO",80203,121,39.7244,-104.984
5049,"560 Corona St.","Denver","CO",80218,2,39.7244,-104.974
225309,"550 Grant Street","Denver","CO",80203,105,39.7249,-104.984
183243,"550 Broadway","Denver","CO",80203,104,39.7249,-104.988
53523,"580 JOSEPHINE","DENVER","CO",80206,28,39.7253,-104.958
178226,"575 Lincoln Street, #D","Denver","CO",80203,100,39.7253,-104.986
216873,"550 Broadway, Unit B","Denver","CO",80203,108,39.7253,-104.987
53610,"595 HAVANA ST","AURORA","CO",80010,28,39.7254,-104.867
13005,"365 NORTH TELLURIDE - Bldg #1","AURORA","CO",80011,32,39.7257,-104.782
69082,"620 Peoria St","Aurora","CO",80011,35,39.7257,-104.847
191081,"669 Peoria St","Aurora","CO",80011,106,39.7258,-104.847
54104,"15511 E. 6TH AVE.","AURORA","CO",80011,28,39.7258,-104.808
30855,"655 Peoria St","Aurora","CO",80011,1,39.7264,-104.847
52430,"7295 EAST 7TH AVE","DENVER","CO",80220,28,39.727,-104.904
230371,"6th and Kipling","Lakewood","CO",80225,116,39.7272,-105.11
211815,"777 Bannock Street","Denver","CO",80204,106,39.7281,-104.99
183200,"745 Colorado Blvd.","Denver","CO",80206,104,39.7282,-104.941
51528,"4040 EAST 8TH AVE","DENVER","CO",80220,28,39.7289,-104.94
192865,"4300 E 8th Ave","Denver","CO",80220,106,39.7289,-104.937
230400,"117 Adams Center","Troy","AL",36082,116,39.7291,-104.837
54063,"820 SIMMS, UNIT 8","LAKEWOOD","CO",80401,28,39.7292,-105.128
54044,"801 LINCOLN","DENVER","CO",80203,28,39.7293,-104.987
229792,"895 Colorado Blvd.","Denver","CO",80206,116,39.7302,-104.941
137189,"651 - 16th Street","Golden","CO",80401,75,39.7305,-105.191
139222,"1005 El Rancho Road","Golden","CO",80401,75,39.7305,-105.191
140301,"Colorado Mills","Lakewood","CO",80401,75,39.7305,-105.191
158381,"17132 W COLFAX AVE","GOLDEN","CO",80401,83,39.7305,-105.191
229841,"1025 East 9th Ave","Denver","CO",80218,116,39.7306,-104.974
193190,"890 Wadsworth Blvd","Lakewood","CO",80214,106,39.731,-105.081
137175,"7313 E Colfax","Denver","CO",80220,75,39.7312,-104.913
136736,"600 Broadway","Denver","CO",80203,75,39.7313,-104.981
39757,"4545 E 9Th Ave Suite 100","Denver","CO",80220,5,39.7313,-104.935
4773,"1155 E 9th Ave","Denver","CO",80218,1,39.7315,-104.974
254253,"14500 Colfax Avenue","Lakewood","CO",80401,157,39.7316,-105.159
19,"14500 W Colfax Ave Unit B1","Lakewood","CO",80401,3,39.732,-105.157
246547,"14630 West Colfax Ave.","Lakewood","CO",80401,137,39.7321,-105.164
168003,"14740 W Colfax Ave #110","Lakewood","CO",80401,97,39.7324,-105.164
134376,"1680 E. Colfax Avenue","Denver","CO",80218,75,39.7327,-104.972
72283,"990 Federal Blvd.","Denver","CO",80204,35,39.7327,-105.025
24930,"998 Sheridan Blvd","Denver","CO",80214,35,39.733,-105.053
54334,"1000 FEDERAL","DENVER","CO",80204,28,39.7332,-105.025
91010,"900 E. 11th Ave.","Denver","CO",80218,48,39.7333,-104.976
163150,"14500 West Colfax Ave.","Lakewood","CO",80401,91,39.7333,-105.157
163228,"14500 West Colfax Ave.","Lakewood","CO",80401,92,39.7333,-105.157
53698,"1103 YOSEMITE","DENVER","CO",80220,28,39.7333,-104.885
51534,"1090 OGDEN","DENVER","CO",80218,28,39.7334,-104.975
141575,"1085 Broadway","Denver","CO",80203,76,39.7335,-104.988
51527,"1107 SANTA FE","DENVER","CO",80204,28,39.7339,-104.999
135385,"1010 West Colfax Avenue","Denver","CO",80204,75,39.734,-105.026
135928,"1800 Federal Boulevard","Denver","CO",80204,75,39.734,-105.026
183531,"14255 W. Colfax","Lakewood","CO",80401,104,39.7341,-105.161
222571,"14500 WEST COLFAX AVE","LAKEWOOD","CO",80401,109,39.7342,-105.16
230096,"14401 West Colfax Avenue","Lakewood","CO",80401,116,39.7342,-105.163
225319,"14231 West Colfax Avenue","Lakewood","CO",80401,105,39.7342,-105.161
90994,"14357 W. Colfax Ave.","Golden","CO",80401,48,39.7353,-105.162
216920,"14025 W. Colfax Dr.","Lakewood","CO",80401,108,39.7354,-105.156
53697,"16400 SOUTH GOLDEN ROAD","GOLDEN","CO",80401,28,39.7355,-105.185
251069,"14265 W COLFAX AVE.","GOLDEN","CO",80401,153,39.7362,-105.158
227081,"1275 Grant St","Denver","CO",80203,115,39.7365,-104.984
178230,"14237 West Colfax Ave.","Golden","CO",80401,100,39.7368,-105.16
160354,"1400 Denver West Blvd","Lakewood,","CO",80401,84,39.7369,-105.154
167974,"1330 Grant Street","Denver","CO",80203,97,39.7369,-104.984
74816,"1355 Krameria St","Denver","CO",80220,1,39.7376,-104.916
22929,"1331 Speer Blvd","Denver","CO",80204,1,39.7376,-104.998
134853,"15290 East Colfax","Aurora","CO",80011,75,39.7378,-104.815
138384,"3800 Chambers Road","Aurora","CO",80011,75,39.7378,-104.815
139832,"625 North Peoria Street","Aurora","CO",80011,75,39.7378,-104.815
140153,"365 North Telluride","Aurora","CO",80011,75,39.7378,-104.815
158815,"3511 N. SALIDA CT #40","AURORA","CO",80011,83,39.7378,-104.815
52206,"8390 WEST 14TH AVE","LAKEWOOD","CO",80215,28,39.7379,-105.091
8518,"6220 East 14th Ave.","Denver","CO",80220,2,39.7383,-104.916
210192,"434 West 14th Avenue","Denver","CO",80204,106,39.7384,-104.993
227659,"270 W 14th Ave","Denver","CO",80204,115,39.7385,-104.991
39142,"17222 S GOLDEN RD","Golden","CO",80401,5,39.7385,-105.196
55589,"6201 E 14TH","DENVER","CO",80220,28,39.7388,-104.916
163149,"14225 W. Colfax Ave.","Golden","CO",80401,91,39.7389,-105.149
163227,"14225 W. Colfax Ave.","Golden","CO",80401,92,39.7389,-105.149
8,"17171 S Golden Rd","Golden","CO",80401,1,39.7391,-105.193
69907,"12100 E Colfax Ave","Aurora","CO",80011,35,39.7392,-104.846
39471,"15310 E COLFAX AVE","Aurora","CO",80011,5,39.7394,-104.809
35256,"2000 E COLFAX AVE","Denver","CO",80206,5,39.7394,-104.963
71927,"8400 W Colfax Ave","Lakewood","CO",80215,35,39.7396,-105.091
39036,"10140 W COLFAX AVE","Lakewood","CO",80215,5,39.7396,-105.112
211006,"10498-C, East Colfax Avenue","Aurora","CO",80010,106,39.7397,-104.866
189552,"1050 W Colfax Ave","Denver","CO",80204,106,39.7397,-105.001
72909,"1700 E Colfax Avenue","Denver","CO",80218,35,39.7397,-104.967
68752,"10204 E Colfax Ave","Aurora","CO",80010,35,39.7397,-104.869
186463,"10790 W Colfax Ave","Lakewood","CO",80215,106,39.7397,-105.119
53354,"1000 E COLFAX","DENVER","CO",80218,28,39.7398,-104.975
193033,"1470 Chambers Rd","Aurora","CO",80011,106,39.7398,-104.81
190342,"4100 E Colfax","Denver","CO",80220,106,39.7399,-104.939
189041,"1919 E Colfax Ave","Denver","CO",80206,106,39.74,-104.964
211816,"1060 East Colfax Ave.","Denver","CO",80218,106,39.74,-104.974
71144,"7740 E Colfax Ave","Denver","CO",80220,35,39.74,-104.898
36164,"6200 E COLFAX AVE","Denver","CO",80220,5,39.74,-104.916
225470,"6110 E. Colfax Avenue","Denver","CO",80220,105,39.74,-104.917
53238,"10502 E. COLFAX","AURORA","CO",80010,28,39.7401,-104.866
52392,"16080 EAST COLFAX AVE","AURORA","CO",80011,28,39.7401,-104.801
56452,"5200 W COLFAX","LAKEWOOD","CO",80214,28,39.7401,-105.054
168002,"13100 E. Colfax Avenue","Aurora","CO",80011,97,39.7401,-104.837
216898,"13700 E Colfax","Aurora","CO",80011,108,39.7401,-104.824
53014,"11599 W. COLFAX","LAKEWOOD","CO",80215,28,39.7401,-105.128
51930,"4770 WEST COLFAX AVE","DENVER","CO",80204,28,39.7401,-105.048
183686,"13700 E. Colfax Ave.","Aurora","CO",80011,104,39.7401,-104.828
55908,"599 E COLFAX","DENVER","CO",80203,28,39.7401,-104.98
216912,"2205 East Colfax Ave.","Denver","CO",80206,108,39.7401,-104.961
33034,"9160 W. Colfax","Lakewood","CO",80215,2,39.7402,-105.1
183805,"2500 E. Colfax Ave.","Denver","CO",80206,104,39.7402,-104.957
145129,"7200 W Colfax Ave","Lakewood","CO",80214,79,39.7402,-105.078
53557,"1490 PERRY ST","DENVER","CO",80204,28,39.7402,-105.039
147528,"10555 WEST COLFAX AVENUE","LAKEWOOD","CO",80215,80,39.7403,-105.116
55455,"1975 E COLFAX","DENVER","CO",80206,28,39.7403,-104.964
191079,"7327 E Colfax Ave","Denver","CO",80220,106,39.7403,-104.903
51532,"7675 EAST COLFAX","DENVER","CO",80220,28,39.7403,-104.899
53031,"14490 E. COLFAX AVE","AURORA","CO",80011,28,39.7403,-104.82
70299,"9131 E Colfax Ave","Aurora","CO",80010,35,39.7403,-104.881
183701,"7355 W. Colfax","Lakewood","CO",80214,104,39.7403,-105.079
732,"7455 W Colfax Ave","Lakewood","CO",80214,4,39.7404,-105.08
225512,"7611 W. Colfax Avenue","Lakewood","CO",80214,105,39.7404,-105.082
55479,"2341 E COLFAX","DENVER","CO",80206,28,39.7405,-104.959
52449,"3177 EAST COLFAX","DENVER","CO",80206,28,39.7405,-104.951
38906,"5151 W COLFAX AVE","Denver","CO",80204,5,39.7406,-105.053
22928,"1555 Quail St","Lakewood","CO",80215,1,39.7406,-105.124
177744,"3625 E. Colfax Avenue","Denver","CO",80206,99,39.7406,-104.945
36031,"10501 E COLFAX AVE","Aurora","CO",80010,5,39.7406,-104.865
187259,"17708 S Golden Rd","Golden","CO",80401,106,39.7408,-105.2
204727,"965 S First St","Bennett","CO",80102,106,39.7408,-104.435
187833,"1550 Broadway St","Denver","CO",80202,106,39.7409,-104.987
33041,"2425 Miner St.","Idaho Springs","CO",80452,2,39.7411,-105.506
53535,"1580 COLORADO BLVD","DENVER","CO",80220,28,39.7411,-104.94
17278,"15109 E Colfax Ave","Aurora","CO",80011,1,39.7411,-104.812
24540,"15355 E Colfax Ave","Aurora","CO",80011,35,39.7412,-104.809
199470,"201 W Colfax","Denver","CO",80202,106,39.7413,-104.99
191799,"2364 Colorado Blvd","Idaho Springs","CO",80452,106,39.7416,-105.5
56243,"1560 COURT PL","DENVER","CO",80202,28,39.7416,-104.99
68604,"6579 Colfax","Lakewood","CO",80214,35,39.7419,-105.068
220543,"7475 WEST COLFAX AVE","LAKEWOOD","CO",80214,109,39.742,-105.08
227660,"216 16th St","Denver","CO",80202,115,39.742,-104.988
16631,"1045 S 1st St","Bennett","CO",80102,1,39.7429,-104.435
216909,"303 16th Street, Suite 150","Denver","CO",80202,108,39.7429,-104.989
53083,"1690 PEARL","DENVER","CO",80203,28,39.743,-104.98
56162,"380 E 17TH AVE","DENVER","CO",80203,28,39.7431,-104.983
225352,"1400 East 17th Avenue","Denver","CO",80218,105,39.7432,-104.97
199285,"409 16th St","Denver","CO",80202,106,39.7433,-104.99
51530,"1645 EAST 17TH AVE","DENVER","CO",80218,28,39.7434,-104.968
134130,"10590 West Colfax Avenue","Lakewood","CO",80215,75,39.7435,-105.101
163146,"500 16th St.","Denver","CO",80202,91,39.7436,-104.99
163224,"500 16th St.","Denver","CO",80202,92,39.7436,-104.99
139687,"6435 West Colfax Avenue","Lakewood","CO",80214,75,39.7436,-105.064
139859,"2601 Sheridan Boulevard","Edgewater","CO",80214,75,39.7436,-105.064
206466,"12501 E 17th Ave","Aurora","CO",80045,106,39.7437,-104.841
222053,"500 16TH STREET","DENVER","CO",80202,109,39.7439,-104.99
39861,"13123 East 16th Ave","Aurora","CO",80045,5,39.7444,-104.836
208192,"1775 Sherman Street","Denver","CO",80203,106,39.7445,-104.985
230023,"1600 E 18th Avenue","Denver","CO",80218,116,39.7446,-104.968
2789,"1725 Sheridan Blvd","Edgewater","CO",80214,1,39.7447,-105.055
227549,"1420 E 18th Ave","Denver","CO",80218,115,39.7449,-104.97
230010,"1600 California Street","Denver","CO",80202,116,39.7452,-104.992
183204,"1600 California St.","Denver","CO",80202,104,39.7452,-104.992
53206,"1800 DOWNING","DENVER","CO",80218,28,39.7453,-104.973
230162,"900 Auraria Pkwy, Suite 125","Denver","CO",80204,116,39.7453,-105.006
178225,"701 16th Street","Denver","CO",80202,100,39.7454,-104.992
193147,"900 Auraria Pky","Denver","CO",80204,106,39.7454,-105.006
53370,"1795 PEORIA","AURORA","CO",80010,28,39.7454,-104.848
50464,"621 17TH STREET SUITE 100","DENVER","CO",80293,28,39.7457,-104.99
48242,"750 16th Street","Denver","CO",80202,12,39.7457,-104.993
68803,"1845 Federal Blvd","Denver","CO",80204,35,39.7459,-105.025
29467,"801 16TH ST","Denver","CO",80202,5,39.7461,-104.993
1979,"1985 Sheridan Blvd","Edgewater","CO",80214,3,39.7461,-105.056
53050,"1438 ARAPAHOE","DENVER","CO",80202,28,39.7461,-104.998
55086,"820 16TH ST. SUITE 100","DENVER","CO",80202,28,39.7464,-104.994
227141,"1661 Stout St","Denver","CO",80202,115,39.7464,-104.992
40573,"1601 E 19th Avenue, Suite 4650, 4th Floor","Denver","CO",80218,5,39.7466,-104.968
41040,"1960 N. Ogden Street, Suite #130","Denver","CO",80218,5,39.7467,-104.974
148683,"951 16th Street #105","Denver","CO",80202,78,39.7469,-104.994
187778,"1931 Sheridan Dr X","Edgewater","CO",80214,106,39.7472,-105.055
220437,"1931 SHERIDAN BLVD","EDGEWATER","CO",80214,109,39.7473,-105.054
15,"757 E. 20th Ave.","Denver","CO",80205,2,39.7475,-104.978
23981,"10201 MONTVIEW","AURORA","CO",80010,28,39.7479,-104.869
55521,"1726 CHAMPA STREET","DENVER","CO",80202,28,39.7479,-104.992
196894,"757 E 20th Ave","Denver","CO",80202,106,39.7481,-104.978
227079,"1001 17th St","Denver","CO",80202,115,39.7481,-104.994
195373,"1512 Larimer Street","Denver","CO",80202,106,39.7485,-104.998
227105,"999 18th St STE 136","Denver","CO",80202,115,39.7486,-104.992
116386,"1201 16th St.","Denver","CO",80202,57,39.7489,-104.997
154879,"1660 17th Street","Denver","CO",80202,81,39.7491,-104.995
225310,"1533 Market Street","Denver","CO",80202,105,39.7493,-104.999
216876,"1460 16th Street","Denver","CO",80202,108,39.7501,-104.999
55583,"1800 LAWRENCE ST","DENVER","CO",80202,28,39.7504,-104.994
256426,"1660 17th Street","Denver","CO",80202,112,39.7504,-104.999
183257,"1480 16th St.","Denver","CO",80202,104,39.7504,-104.999
230382,"1650 Arapahoe Street","Golden","CO",80401,116,39.7508,-105.219
210017,"1500 Illinois Street","Golden","CO",80401,106,39.751,-105.223
27680,"1701 Jackson St.","Golden","CO",80401,2,39.7519,-105.216
55614,"1775 BLAKE ST","DENVER","CO",80202,28,39.7522,-104.997
72765,"100 Bennett Avenue","Bennett","CO",80102,35,39.7524,-104.433
178944,"1660 17th Street","Denver","CO",80202,101,39.7526,-105
50099,"5195 W. BYRON ST (SLOANS LAKE)","DENVER","CO",80212,28,39.7534,-105.053
52012,"2609 FEDERAL BVD","DENVER","CO",80211,28,39.7551,-105.025
33182,"2660 N. Federal Bvd.","Denver","CO",80211,2,39.7554,-105.024
